case_id,slide_id,label,stem-like,diff,immune,neuron,glia,endothelial,GN,lymphoid_cells,MES_ATYP,MES_TYP,myeloid_cells,RTK_I,RTK_II
ADDG,ADDG_PM_001,RTK2,0.006374595,0.47316616,0.11239473,0.064676555,0.343387959,0.009832121,0.048596665,0.000111434,0,0.125263274,0,0.006974059,0.809222447
ADDG,ADDG_PM_002,RTK2,0,0.508429809,0.073923056,0.067543215,0.35010392,0.006742835,0.047367851,0,0,0.097990518,0,0.015794102,0.832104694
ADDG,ADDG_PM_003,RTK2,0.012736298,0.469243094,0.115045553,0.06450114,0.338473916,0.002923874,0.046437165,0,0,0.153172797,0,0.01150303,0.785963134
ABND,ABND_PM_004,RTK2,0.148460647,0.704943552,0,0.069972361,0.07662344,0,0,0,0.008964426,0,0,0.012308888,0.978726686
ABND,ABND_PM_001,RTK2,0.157428791,0.615560025,0.002850449,0.083127442,0.141033294,0,0,0,0.006204653,0.056384866,0,0.025520433,0.911890048
ABND,ABND_PM_002,RTK2,0.168300607,0.670191546,0,0.076140462,0.085367385,0,0,0,0,0,0,0.020035098,0.979964902
ABMP,ABMP_PM_001,mesenchymal,0.016272378,0.28797602,0.341311453,0.115915641,0.238524507,0.013071334,0.077899644,0.042526824,0.143383818,0.414196609,0.008444228,0.13653075,0.163946793
ABMP,ABMP_PM_004,mesenchymal,0,0.190816654,0.276751079,0.154519286,0.377912982,0.043951283,0.184057139,0.000778778,0.101940912,0.465536088,0.043998734,0.138437374,0.021299692
ABMP,ABMP_PM_005,mesenchymal,0,0.304633758,0.096967036,0.202698824,0.395700382,0.022562749,0.267509586,0,0.012945836,0.289369387,0,0.101064193,0.30654825
ACIR,ACIR_PM_004,RTK1,0,0.068767703,0.157020226,0.187087914,0.587124157,0.041534899,0.440582706,0,0,0.394152662,0,0.123729733,0
ACIR,ACIR_PM_002,RTK2,0.067835759,0.678313145,0.056968924,0.065891878,0.130990293,0,0,0,0,0.179093732,0,0.054420455,0.766485813
ACIR,ACIR_PM_005,RTK2,0.040132502,0.624507659,0.124366488,0.054806002,0.15618735,0,0,0,0,0.275615326,0,0.023537094,0.70084758
ACIR,ACIR_PM_003,RTK2,0.111360912,0.416781024,0.019225281,0.135083973,0.31754881,0,0.084885354,0,0,0.200530176,0,0.088180403,0.626404067
ACJZ,ACJZ_PM_005,mesenchymal,0.173227021,0.079270699,0.535389575,0.055646421,0.156466284,0.017445028,0.020086683,0.001723645,0.11056755,0.316654092,0.266596795,0.152620831,0.114305376
ACJZ,ACJZ_PM_002,mesenchymal,0.153209727,0.122183717,0.427388941,0.113499356,0.183718258,0.015338572,0.052562234,0.032648514,0.169242252,0.360478424,0.127014448,0.158663307,0.084052249
ACJZ,ACJZ_PM_006,mesenchymal,0.1542071,0.082859951,0.499436928,0.08070439,0.182791632,0.020038203,0.042724662,0.03621725,0.109434912,0.347173341,0.181595276,0.154045137,0.108771218
ACJZ,ACJZ_PM_004,mesenchymal,0.132803879,0.093796321,0.470904977,0.103722258,0.198772565,0.029859327,0.08965695,0.016103929,0.096938474,0.309958248,0.180328448,0.164447714,0.11270691
ACMW,ACMW_PM_004,RTK2,0.061053814,0.499492551,0.204541168,0.064358338,0.170554129,0,0,0,0.038431727,0.340427023,0,0.059495889,0.561645361
ACMW,ACMW_PM_001,mesenchymal,0.048222763,0.255478902,0.535768976,0.053600079,0.10692928,0.007407844,0,0.003414348,0.117813079,0.47342243,0.200253421,0.079147441,0.118541435
ACMW,ACMW_PM_002,mesenchymal,0.075094074,0.380261865,0.384581376,0.057260996,0.102801689,0,0,0,0.049507882,0.354316458,0.106160166,0.055419626,0.434595868
ACMW,ACMW_PM_003,RTK2,0.172493197,0.669221581,0.09215689,0.064712878,0.001415454,0,0,0.009272953,0.054721698,0.046481152,0,0.113622489,0.775901708
ACNC,ACNC_PM_004,RTK2,0.299103289,0.408456332,0.081879112,0.096672596,0.113888671,0,0,0,0.013143046,0,0.015661048,0.164822625,0.80637328
ACNC,ACNC_PM_005,RTK2,0.311153763,0.435552024,0.060840937,0.085758349,0.106694928,0,0,0,0,0,0.004225073,0.106028079,0.889746849
ACNC,ACNC_PM_006,RTK2,0.372020977,0.392349343,0.040663603,0.087139509,0.107826568,0,0,0.001889109,0,0,0,0.198592371,0.79951852
ACNC,ACNC_PM_007,RTK2,0.273855791,0.337796498,0.177967499,0.089778657,0.120601554,0,0,0.020323172,0.014918109,0.031739045,0.022555472,0.157162554,0.753301648
ACOR,ACOR_PM_004,RTK1,0.368069982,0.09770454,0.189448878,0.107421081,0.237355518,0.000740786,0.019643537,0.005420635,0.088151932,0.09089145,0.031573174,0.763578485,0
ACOR,ACOR_PM_005,RTK1,0.405479983,0.095571622,0.137517155,0.113785217,0.247646022,0,0.038149004,0,0.035960631,0.031211025,0.040428905,0.82851361,0.025736824
ACOR,ACOR_PM_006,RTK1,0.219740288,0.043791219,0.180534797,0.094670856,0.461262841,0.018146774,0.185924826,0.006448,0.036545101,0.26699738,0.015528247,0.470409672,0
ACOR,ACOR_PM_007,RTK1,0.319230041,0.110518383,0.184026498,0.091031543,0.295193536,0.015857698,0.061656956,0.006409872,0.07068853,0.056161088,0.034695059,0.674588598,0.079942198
ACPM,ACPM_PM_001,mesenchymal,0.043430345,0.514899909,0.246194915,0.070494582,0.124980248,0.001575363,0,0.053883056,0.022389685,0.192338009,0.032132368,0.037365446,0.660316073
ACPM,ACPM_PM_004,RTK2,0.023899422,0.648116761,0.124309165,0.093488847,0.110185805,0,0,0.021866736,0.051775763,0.029543805,0.034279755,0.043818752,0.818715188
ACPM,ACPM_PM_002,mesenchymal,0,0.328977098,0.539208336,0.06184758,0.069966986,0,0,0,0.089662903,0.310471505,0.255925823,0.001232077,0.342707692
ACPM,ACPM_PM_003,RTK2,0.056389111,0.487306349,0.141311954,0.109439422,0.205553164,0.008290118,0.039749783,0.009950019,0,0.263378785,0,0.07067177,0.607959525
ACSR,ACSR_PM_004,RTK2,0,0.659305675,0.16805957,0.070564962,0.102069793,0,0,0,0.049397803,0.161314479,0.030210986,0,0.759076732
ACSR,ACSR_PM_006,RTK2,0,0.633815981,0.163422999,0.057666869,0.145094152,0,0,0,0.015222814,0.284127145,0,0,0.700650041
ACSR,ACSR_PM_005,RTK2,0.009320526,0.65821083,0.054574122,0.087004433,0.190890089,0,0.077055131,0,0.00793344,0.177659631,0,0,0.737351798
ACSR,ACSR_PM_003,RTK2,0,0.555992147,0.053008154,0.146050517,0.244949181,0,0.143605468,0,0.014468553,0.241155605,0,0,0.600770374
ACXF,ACXF_PM_001,RTK2,0.119801333,0.688291842,0.00889639,0.087742355,0.09526808,0,0.011399165,0,0,0,0.005102339,0.035562868,0.947935628
ACXF,ACXF_PM_005,RTK2,0.187193262,0.650288682,0.026524836,0.071847497,0.064145723,0,0,0,0,0,0.009308416,0.053717999,0.936973585
ACXF,ACXF_PM_004,RTK2,0.175966876,0.685530615,0,0.072982133,0.065520376,0,0,0,0,0,0,0.025965251,0.974034749
ACYW,ACYW_PM_001,RTK2,0.124542069,0.558752566,0.180339445,0.087078906,0.049287015,0.00980735,0,0.020729888,0.029008551,0.123235401,0.011462194,0.026741292,0.779015323
ACYW,ACYW_PM_002,RTK2,0.119335616,0.603751358,0.144891049,0.085919472,0.046102505,0,0,0.008397336,0.021271308,0.089374963,0.004631674,0,0.876324719
ACYX,ACYX_PM_004,RTK2,0.282523824,0.520851313,0.093235229,0.052142721,0.051246913,0,0,0,0.025858072,0.064191926,0.016889706,0.123605687,0.769454609
ACYX,ACYX_PM_001,mesenchymal,0.134725362,0.343235421,0.432967273,0.054634972,0.034436972,0,0,0.000156611,0.088389403,0.283913402,0.184461285,0.055035783,0.388043515
ACYX,ACYX_PM_002,mesenchymal,0.172944777,0.370228337,0.318677162,0.062219259,0.075930465,0.005437188,0.017316688,0.005683143,0.061191208,0.210560423,0.104036158,0.082342053,0.513433139
ABEE,ABEE_PM_001,RTK1,0.396314387,0.234277658,0.093235856,0.072954524,0.203217575,0.002575937,0.02921755,0,0,0,0.045971701,0.493411422,0.428823389
ABEE,ABEE_PM_004,RTK1,0.287163257,0.313895007,0.043097432,0.101660727,0.254183576,0,0.058679833,0,0,0,0.012769145,0.363009772,0.565541249
ABEE,ABEE_PM_003,RTK1,0.286594954,0.215147579,0.103283243,0.126658847,0.268315377,0.008531997,0.118646343,0.010524074,0,0.012810969,0.019392643,0.404984127,0.425109847
ABET,ABET_PM_004,mesenchymal,0.019139426,0.343608266,0.46639308,0.061467884,0.109391344,0.001164504,0,0.033165076,0.023143399,0.331972752,0.181778051,0,0.428776218
ABET,ABET_PM_001,mesenchymal,0.027819899,0.282333298,0.436505853,0.071445962,0.181894987,0.026432856,0.021765093,0.143348783,0.07535812,0.318177783,0.070250045,0.078356821,0.2663105
ABET,ABET_PM_002,mesenchymal,0.009294532,0.332179475,0.395330609,0.063853514,0.19934187,0.021718561,0.033277954,0.115498951,0.053655927,0.354732269,0.063408584,0.003095653,0.354612101
ABOC,ABOC_PM_001,mesenchymal,0.225814181,0.086506223,0.365824339,0.077127547,0.244727709,0.044010168,0.029360762,0.044492932,0.067951536,0.426479223,0.052168486,0.333911711,0.001625181
ABOC,ABOC_PM_004,RTK1,0.401929238,0.06336457,0.303046202,0.051768534,0.179891456,0.001057844,0.001523096,0,0.029555296,0.249571247,0.081101851,0.61478456,0.022406106
ABOC,ABOC_PM_002,mesenchymal,0.277824257,0.056478704,0.469738896,0.050945849,0.145012294,0.013797531,0,0,0.045884615,0.335190835,0.183548936,0.421578083,0
ABOC,ABOC_PM_003,mesenchymal,0.274337633,0.101831556,0.326201878,0.04942889,0.248200043,0.005334227,0,0.02749332,0.074502176,0.440914376,0.033428171,0.369345359,0.048982371
ACJM,ACJM_PM_002,mesenchymal,0.006366407,0.275786572,0.518080622,0.07315382,0.12661258,0.065560909,0,0.081317056,0.095723619,0.484401798,0.089481194,0,0.183515424
ACJM,ACJM_PM_003,mesenchymal,0.009505211,0.324199558,0.499234031,0.070907083,0.096154117,0.054956549,0,0.080963156,0.210771819,0.412088391,0.05515038,0,0.186069704
ACJM,ACJM_PM_004,mesenchymal,0.011197057,0.300537956,0.50139807,0.073514791,0.113352127,0.025691555,0,0.073968822,0.048067433,0.533946903,0.102596561,0,0.215728726
ACKE,ACKE_PM_004,RTK2,0.019250837,0.60757921,0.165059007,0.090250696,0.11786025,0,0,0.0150118,0,0.07435495,0.008758708,0.004117328,0.897757213
ACKE,ACKE_PM_005,RTK2,0.019040484,0.552002273,0.168925073,0.094170004,0.165862166,0,0.021568036,0.017482915,0,0.154422202,0,0.009404605,0.797122242
ACKE,ACKE_PM_002,RTK2,0.06740076,0.626464257,0.116835345,0.087109881,0.102189757,0,0,0,0,0,0.010565027,0.016700202,0.972734771
ACKE,ACKE_PM_006,RTK2,0.032341579,0.614954186,0.126202217,0.0989869,0.127515117,0,0,0,0,0.080672135,0.010027559,0.02181246,0.887487846
ACKK,ACKK_PM_004,mesenchymal,0.039974039,0.331786772,0.181708519,0.143883541,0.302647129,0.020698728,0.160991826,0,0,0.295694402,0,0.103736296,0.418878748
ACKK,ACKK_PM_005,RTK2,0.10427255,0.454889341,0.16925941,0.101721361,0.169857338,0.008351875,0.032109359,0.008977635,0,0.132949657,0.000621514,0.102341343,0.714648617
ACKK,ACKK_PM_002,RTK2,0.055754085,0.591018301,0.110688873,0.117211148,0.125327593,0,0.029665131,0,0.012083206,0.015324832,0,0.024173269,0.918753562
ACKK,ACKK_PM_003,RTK2,0.070656441,0.451100033,0.162200269,0.118453284,0.197589972,0.011302477,0.076649397,0,0,0.152407451,0,0.063680419,0.695960256
ACME,ACME_PM_001,mesenchymal,0.046618858,0.445089543,0.189871592,0.069612394,0.248807613,0.009355513,0.051703721,0.003345976,0,0.337141032,0.00542174,0.035242637,0.557789381
ACME,ACME_PM_002,mesenchymal,0.059224588,0.392297189,0.213968139,0.084128286,0.250381799,0.013703152,0.058319821,0,0.014484657,0.314112066,0.027676167,0.059295705,0.512408432
ACME,ACME_PM_003,mesenchymal,0.050208689,0.357485199,0.17224165,0.099774097,0.320290365,0.021823951,0.161455779,0,0.013785155,0.341483964,0,0.097021646,0.364429505
ACME,ACME_PM_004,mesenchymal,0.045107358,0.319814647,0.347905681,0.085862855,0.201309459,0.010611427,0.0446738,0,0.039706781,0.379977237,0.119602673,0.06070127,0.344726813
ACOD,ACOD_PM_001,RTK2,0.14302857,0.476232382,0.084038306,0.121155784,0.175544958,0,0.078794919,0,0,0.062490066,0,0.123841093,0.734873922
ACOD,ACOD_PM_004,RTK2,0.138912433,0.55942771,0.091251695,0.093815374,0.116592788,0,0,0,0,0.000313563,0.006868801,0.176520138,0.816297498
ACOD,ACOD_PM_005,RTK2,0.115027544,0.543146885,0.141557657,0.091087923,0.109179991,0,0,0,0,0.066342817,0.013152481,0.107214128,0.813290573
ACOM,ACOM_PM_004,RTK1,0.42897185,0.198293384,0.113863124,0.071809127,0.187062516,0.017426623,0.048421349,0,0,0.185116583,0.019011367,0.383589962,0.346434117
ACOM,ACOM_PM_001,RTK1,0.429502064,0.167174831,0.178066035,0.046365324,0.178891746,0.019271032,0.044790452,0,0,0.233043011,0.043189902,0.439553004,0.220152599
ACOM,ACOM_PM_005,RTK1,0.435405952,0.126733304,0.045581228,0.117007432,0.275272085,0.00356575,0.215203774,0,0,0.218119997,0,0.444346607,0.118763872
ACTU,ACTU_PM_001,RTK2,0.184956889,0.478681314,0.157274087,0.111639463,0.067448247,0.015908647,0.033778759,0,0.028647128,0.068952305,0.023734537,0.045567592,0.783411031
ACTU,ACTU_PM_002,mesenchymal,0.100034321,0.408193839,0.221980341,0.155382357,0.114409142,0.031970468,0.104878653,0.032363181,0.007144867,0.149065294,0.047601265,0,0.626976271
ACTU,ACTU_PM_003,RTK2,0.084799941,0.459611487,0.172760818,0.14268521,0.140142544,0.034683609,0.096375582,0.035869564,0,0.101139165,0.023323278,0.000405312,0.70820349
ACTU,ACTU_PM_004,RTK2,0.128613993,0.494521597,0.198430664,0.101033267,0.077400478,0.025073643,0.02726206,0.027609891,0.001218954,0.04026632,0.056727871,0,0.821841261
ADMY,ADMY_PM_001,RTK2,0.02932618,0.591854066,0.144326166,0.075169308,0.15932428,0.001578787,0.027332616,0.012817231,0,0,0.021088137,0,0.937183229
ADMY,ADMY_PM_002,RTK2,0.001763385,0.552858416,0.198379296,0.073101857,0.173897046,0.004960008,0.037465109,0.016881036,0,0.048747124,0.044498317,0,0.847448406
ADMY,ADMY_PM_003,RTK2,0.031268631,0.562950341,0.200380371,0.064426417,0.140974239,0.010834856,0.026537919,0.019757836,0.00314483,0.004582298,0.050166714,0,0.884975546
ADMY,ADMY_PM_004,RTK2,0.020546131,0.542791527,0.228861342,0.06451541,0.14328559,0.009061627,0.024227547,0.019903186,0,0.038029325,0.063591707,0,0.845186607
ADOD,ADOD_PM_001,RTK2,0.055378207,0.813730221,0.059097278,0.036843742,0.034950552,0,0,0,0,0.082822717,0.02081047,0,0.896366813
ADOD,ADOD_PM_002,RTK2,0.051550572,0.787317241,0.069156757,0.044051154,0.047924277,0,0,0.010190467,0,0.068988796,0.004615506,0,0.916205231
ADOD,ADOD_PM_003,RTK2,0.045319748,0.843458677,0.041318473,0.033600096,0.036303007,0,0,0,0,0.168841264,0,0,0.831158736
ADOD,ADOD_PM_004,RTK2,0.040449045,0.825408113,0.054296444,0.045060612,0.034785786,0,0,0,0,0.12170116,0,0,0.87829884
ADNL,ADNL_PM_001,RTK1,0.152803272,0.148853046,0.115235313,0.106336445,0.476771925,0.034963308,0.378765673,0,0,0.213132453,0,0.261352297,0.111786269
ADNL,ADNL_PM_002,RTK1,0.302340992,0.281243081,0.099382869,0.063182005,0.253851053,0.011879878,0.129010096,0.018338148,0,0.013511346,0,0.470786447,0.356474085
ADPK,ADPK_PM_002,RTK1,0.47503313,0.152505419,0.089361316,0.042971762,0.240128373,0.001134137,0.072251478,0.000679675,0,0,0.023753599,0.748598524,0.153582588
ADBF,ADBF_PM_002,mesenchymal,0.040949652,0.435595081,0.271811331,0.070415832,0.181228103,0.02351077,0.093870982,0.041851273,0.012765968,0.252603613,0.051147007,0.053063913,0.471186474
ADBI,ADBI_PM_003,RTK1,0.243543119,0.235862436,0.130537521,0.129092992,0.260963932,0.016242573,0.198413621,0,0,0.173755619,0,0.172006983,0.439581204
ADBK,ADBK_PM_001,RTK2,0.122235514,0.657526616,0.058343658,0.071293408,0.090600805,0.008767135,0.03183386,0.005093703,0,0,0.00629105,0.015521582,0.932492669
ADON,ADON_PM_002,RTK1,0.352154785,0.261249604,0.175549574,0.075031116,0.13601492,0.050471234,0.146470316,0.032761143,0.045936192,0.103281766,0.070491666,0.285034863,0.26555282
ADOM,ADOM_PM_001,RTK1,0.273300391,0.191296703,0.136986394,0.089758845,0.308657667,0.012276937,0.156816442,0.00961412,0,0.165622869,0.002511928,0.360235922,0.29292178
ADOI,ADOI_PM_001,RTK2,0.069642787,0.609087513,0.119501919,0.089141657,0.112626124,0.016727144,0.094464984,0.012155332,0,0.072532762,0.02146149,0.004318726,0.778339562
ADOY,ADOY_PM_001,RTK1,0.393592482,0.214415857,0.100338888,0.092190727,0.199462046,0.005695954,0.128412678,0,0.042048645,0.091092251,0.004217269,0.579883429,0.148649774
ADPH,ADPH_PM_001,RTK1,0.394468841,0.268795576,0.139246404,0.052037157,0.145452023,0.001910192,0.059781524,0.025251957,0,0.068777125,0.032055273,0.384484957,0.427738974
ADOL,ADOL_PM_001,RTK1,0.406653945,0.237685625,0.132536958,0.052053654,0.171069817,0,0.117560553,0.002855553,0,0.050346423,0.055624554,0.435899768,0.33771315
ACUT,ACUT_PM_001,RTK1,0.320288563,0.167768804,0.217883703,0.086338941,0.207719988,0.008795107,0.132252016,0.006313186,0,0.184292612,0.10818752,0.486690774,0.073468785
ACUV,ACUV_PM_002,RTK2,0.184263753,0.62107223,0.132189878,0.062474139,0,0.00036323,0,0.012444079,0.006971643,0,0.041876826,0.069027848,0.869316373
ACYY,ACYY_PM_003,RTK2,0.069441118,0.572269128,0.12900784,0.102725412,0.126556501,0.011756653,0.13609657,0.018618522,0,0.048055253,0.041073437,0.012510157,0.731889409
ADAM,ADAM_PM_003,RTK1,0.400714536,0.208834795,0.101714447,0.094529963,0.194206258,0.009509859,0.127950124,0,0.043164873,0.073503746,0.000885037,0.592861886,0.152124476
ADAS,ADAS_PM_003,RTK1,0.402798022,0.279990272,0.132999052,0.051836926,0.132375728,0,0.03327464,0.010050941,0,0.095089328,0.025635326,0.418519455,0.417430311
ACYV,ACYV_PM_002,RTK1,0.37911257,0.251573018,0.149970768,0.053112951,0.166230694,0.003679191,0.113740906,0.003929018,0,0.078404063,0.063105708,0.391815569,0.345325544
ACZI,ACZI_PM_003,RTK1,0.369417447,0.162671529,0.173210974,0.083984728,0.210715322,0.007907406,0.108308237,0.005592229,0,0.167698101,0.081242784,0.595375106,0.033876138
ACZK,ACZK_PM_002,RTK2,0.159980682,0.619415169,0.155546663,0.065057487,0,0.005201978,0,0.017854135,0.015362895,0,0.04399301,0.060951546,0.856636436
ACUB,ACUB_PM_003,RTK2,0.059673686,0.665776421,0.097210052,0.068279977,0.109059864,0.012158225,0.022889308,0.014201287,0,0,0.013757438,0,0.936993741
ACOW,ACOW_PM_001,RTK1,0.43100633,0.287720565,0.032416455,0.070595427,0.178261223,0.008187119,0.152533809,0,0,0,0,0.539334895,0.299944177
ABMW,ABMW_PM_002,mesenchymal,0,0.47600465,0.319667548,0.057109693,0.147218108,0,0,0.009354426,0.009359157,0.497207742,0.025322916,0,0.45875576
ACET,ACET_PM_003,mesenchymal,0.03042891,0.385398895,0.251775835,0.069105265,0.263291094,0.034316093,0.188617283,0.036897834,0,0.240207225,0.046972992,0.088346576,0.364641998
ABNA,ABNA_PM_002,mesenchymal,0.118245788,0.278216523,0.44577188,0.052657038,0.105108771,0.011436907,0,0.014328168,0.009193694,0.158734489,0.221814951,0.088071369,0.496420423
ACJC,ACJC_PM_003,mesenchymal,0.016960465,0.479263453,0.22338081,0.067440742,0.212954532,0.025791967,0.080020947,0.013566264,0.021747081,0.079168343,0.050027603,0,0.729677794
ABEY,ABEY_PM_001,mesenchymal,0.057491728,0.446854863,0.411984008,0.054414856,0.029254545,0.006716236,0.011347953,0.028625861,0.084681432,0.05822575,0.199671026,0,0.610731742
AASN,AASN_PM_001,RTK1,0.361420797,0.376201276,0.073273204,0.075376854,0.11372787,0,0.003824605,0,0,0,0.020769699,0.255409222,0.719996475
ABAH,ABAH_PM_001,RTK1,0.422052219,0.382355001,0.044472379,0.05349303,0.097627371,0,0.044138725,0.027382437,0,0,0.026172409,0.290589234,0.611717195
AASH,AASH_PM_003,RTK1,0.555748548,0.031923594,0.067199845,0.054430803,0.29069721,0.001216968,0.082356337,0.002558984,0,0,0.00608551,0.907782201,0
AAOZ,AAOZ_PM_002,RTK2,0.064182067,0.602360992,0.048585556,0.075249418,0.209621966,0,0.006380886,0,0,0.079273014,0,0,0.914346101
ABFK,ABFK_PM_002,mesenchymal,0.156870052,0.40549212,0.271247632,0.050636298,0.115753899,0.004782802,0.07546243,0.001012543,0,0.138878345,0.134434391,0.019402838,0.626026651
AAPB,AAPB_PM_001,mesenchymal,0.114465044,0.516682257,0.327337189,0.04151551,0,0,0,0.017934328,0.101793408,0.135888808,0.105105544,0.050662146,0.588615766
AAZJ,AAZJ_PM_001,mesenchymal,0.067547445,0.475049163,0.39917391,0.052942716,0.005286767,0.010898923,0,0.034640156,0.063820458,0.05035679,0.200598234,0,0.63968544
AAQZ,AAQZ_PM_001,RTK2,0.179538447,0.513749097,0.184970871,0.065081549,0.056660037,0.011906105,0.008999444,0.023224629,0.000911086,0.00312041,0.068553026,0.020851649,0.86243365
ABDP,ABDP_PM_001,mesenchymal,0.019367728,0.399801124,0.271727551,0.101025085,0.208078511,0.040812692,0.121975138,0.029153139,0.002359559,0.222611346,0.055659838,0.011200833,0.516227456
AARO,AARO_PM_004,RTK2,0.078979279,0.678218989,0.080777689,0.100538447,0.061485597,0.001781159,0.061915087,0.016116762,0.029693412,0,0.007943471,0,0.882550108
AASK,AASK_PM_001,RTK1,0.31341949,0.274606017,0.244302114,0.051080015,0.116592363,0.006826086,0.07764184,0.034262313,0.015420835,0.10544525,0.07261776,0.317916741,0.369869176
ABCA,ABCA_PM_001,RTK2,0.170702009,0.478831616,0.185697785,0.069335673,0.095432918,0,0,0,0.08747901,0,0.075257063,0.119706349,0.717557578
ABCT,ABCT_PM_003,mesenchymal,0.143363336,0.421566718,0.134962824,0.126032443,0.174074679,0.024055002,0.168990824,0.005145663,0,0.401228722,0,0.045838752,0.354741037
AAVO,AAVO_PM_003,RTK1,0.374245037,0.153693669,0.115743994,0.129003729,0.227313571,0.020784246,0.172848769,0.032182808,0,0.024147176,0.001710747,0.443786814,0.304539442
AAUL,AAUL_PM_004,RTK2,0.129422452,0.626050345,0.154541103,0.0899861,0,0.00749155,0.007733365,0.00732709,0.082164781,0,0.024565955,0.077615209,0.79310205
AALU,AALU_PM_002,RTK1,0.37552083,0.176146734,0.143372574,0.115689885,0.189269977,0.003210679,0.151725807,0.030823237,0,0.215854983,0,0.220704576,0.377680719
AALS,AALS_PM_002,mesenchymal,0.052318663,0.393557441,0.215297095,0.139191603,0.199635198,0.033068228,0.120925232,0.038766105,0.011598038,0.072199254,0.029120958,0,0.694322184
AAMC,AAMC_PM_001,RTK1,0.275143927,0.226728195,0.131250896,0.0773354,0.289541582,0.00226584,0.127852032,0.007689305,0,0.058158144,0,0.40865696,0.39537772
AAND,AAND_PM_001,RTK1,0.42980274,0.202271219,0.079713363,0.05430042,0.233912258,0,0.027819884,0,0,0,0.008398789,0.648913264,0.314868063
AAWK,AAWK_PM_001,RTK1,0.213689485,0.406188651,0.218406349,0.05985562,0.101859895,0,0.020120435,0.020206635,0.0355227,0.072922567,0.057079869,0.13425528,0.659892515
AAUE,AAUE_PM_001,RTK1,0.342835843,0.549209813,0.024677408,0.036999421,0.046277516,0,0.090949837,0,0,0.101597085,0.015913339,0.186183034,0.605356706
AAUO,AAUO_PM_003,mesenchymal,0.056777906,0.139002108,0.345010346,0.21833247,0.24087717,0.052518221,0.269062962,0.042404659,0.005591151,0.249964961,0.105710617,0.075564197,0.199183231
AARR,AARR_PM_001,RTK2,0.117042834,0.60410988,0.160309149,0.059386118,0.059152018,0.00589481,0.045526546,0.03808025,0.025208568,0,0.043002111,0,0.842287715
ACZC,ACZC_PM_001,RTK1,0.486521597,0.364680222,0.008253957,0.063873351,0.076670874,0.008182386,0.053198044,0.004060884,0,0,0.034464426,0.479899664,0.420194596
ACSV,ACSV_PM_001,RTK2,0.202448383,0.601133151,0.084919738,0.060635357,0.05086337,0,0.024304714,0.005788371,0,0,0.026411249,0.092480683,0.851014984
ACKJ,ACKJ_PM_003,mesenchymal,0.104486017,0.484780339,0.219048966,0.107157717,0.084526961,0.025519965,0.072296837,0.0327909,0.041735192,0.07269939,0.052824074,0,0.702133642
ACNK,ACNK_PM_005,RTK1,0.336904599,0.380509788,0.19125749,0.056532799,0.034795324,0,0.03005728,0.014859259,0.026506934,0.089291644,0.039894731,0.3349421,0.46444805
AAOE,AAOE_PM_001,RTK1,0.289336419,0.175200443,0.112441036,0.144112224,0.278909879,0.016545653,0.306136479,0.004250112,0,0.154671405,0.004976635,0.450529903,0.062889813
ACMY,ACMY_PM_002,RTK2,0.14825256,0.60084418,0.166406533,0.066294668,0.018202059,0.015870834,0.025937477,0.017578552,0,0,0.064004265,0.081322807,0.795286065
ACOJ,ACOJ_PM_004,mesenchymal,0.117395105,0.13979052,0.604266945,0.040703971,0.097843458,0.027289212,0.070949388,0,0.045020326,0.049636969,0.4589378,0.136676847,0.211489458
ADQO,ADQO_PM_003,mesenchymal,0.093977703,0.246556985,0.436643062,0.072284322,0.150537928,0.038544186,0,0.052630892,0.166646036,0.233324986,0.154284015,0.083311824,0.271258062
ADKT,ADKT_PM_001,mesenchymal,0,0.427908995,0.267515416,0.066545052,0.238030538,0,0,0,0,0.648449585,0,0,0.351550415
ADAZ,ADAZ_PM_001,mesenchymal,0,0.433651575,0.332206989,0.063318264,0.170823172,0,0,0.003784177,0.013853954,0.346575104,0.088087833,0,0.547698932
